utc_ts,market_id,is_crossed,takeable_usd,fillable,paper_spread_c,k_bid,k_ask,p_yes_bid,p_yes_ask,error
2026-05-28 09:35:40.935926+00:00,intl_president_co_pval,True,0.18158317999999993,81.73,0.4,0.029,0.035,0.021,0.025,
2026-05-28 09:36:11.081308+00:00,intl_president_co_pval,True,0.16683117999999994,73.73,0.4,0.029,0.035,0.021,0.025,
2026-05-28 09:36:41.213667+00:00,intl_president_co_pval,True,0.18158317999999993,81.73,0.4,0.029,0.035,0.021,0.025,
2026-05-28 09:37:11.351488+00:00,intl_president_co_pval,True,0.18158317999999993,81.73,0.4,0.029,0.035,0.021,0.025,
2026-05-28 09:37:41.497406+00:00,intl_president_co_pval,True,0.18158317999999993,81.73,0.4,0.029,0.035,0.021,0.025,
2026-05-28 09:38:11.646005+00:00,intl_president_co_pval,True,0.18158317999999993,81.73,0.4,0.029,0.035,0.021,0.025,
2026-05-28 09:38:41.790389+00:00,intl_president_co_pval,True,0.18158317999999993,81.73,0.4,0.029,0.035,0.021,0.025,
2026-05-28 09:39:11.919942+00:00,intl_president_co_pval,True,0.1908031799999999,86.73,0.4,0.029,0.035,0.021,0.025,
2026-05-28 09:39:42.061756+00:00,intl_president_co_pval,True,0.1908031799999999,86.73,0.4,0.029,0.035,0.021,0.025,
2026-05-28 09:40:12.210368+00:00,intl_president_co_pval,True,0.24256648999999997,77.69999999999999,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:40:42.360484+00:00,intl_president_co_pval,True,0.24256648999999997,77.69999999999999,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:41:12.495471+00:00,intl_president_co_pval,True,0.24256648999999997,77.69999999999999,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:41:42.645163+00:00,intl_president_co_pval,True,0.24256648999999997,77.69999999999999,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:42:12.786171+00:00,intl_president_co_pval,True,0.24256648999999997,77.69999999999999,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:42:42.796788+00:00,intl_president_co_pval,True,0.24256648999999997,77.69999999999999,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:43:12.908589+00:00,intl_president_co_pval,True,0.24256648999999997,77.69999999999999,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:43:43.046700+00:00,intl_president_co_pval,True,0.24256648999999997,77.69999999999999,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:44:13.196301+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:44:43.344645+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:45:13.419557+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:45:43.566134+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:46:13.573446+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:46:43.720707+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:47:13.865629+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:47:44.010177+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:48:14.115893+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:48:44.262752+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:49:14.324569+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:49:44.457401+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:50:14.460826+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:50:44.541823+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:51:14.668338+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:51:44.777065+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:52:14.884141+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 09:52:45.000287+00:00,intl_president_co_pval,True,0.23334648999999996,72.7,0.5000000000000001,0.029,0.035,0.02,0.024,
2026-05-28 09:53:15.147994+00:00,intl_president_co_pval,True,0.5418655599999997,94.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:53:45.294351+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:54:15.438691+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:54:45.587949+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:55:15.736729+00:00,intl_president_co_pval,True,1.0232786399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:55:45.878096+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:56:16.015855+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:56:46.154543+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:57:16.285950+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:57:46.421687+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:58:16.484873+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:58:46.621153+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:59:16.740531+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 09:59:46.880806+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:00:16.994830+00:00,intl_president_co_pval,True,0.5990295599999997,125.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:00:47.132035+00:00,intl_president_co_pval,True,0.6218055599999998,133.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:01:17.279836+00:00,intl_president_co_pval,True,0.6218055599999998,133.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:01:47.303962+00:00,intl_president_co_pval,True,0.6218055599999998,133.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:02:17.446609+00:00,intl_president_co_pval,True,0.6218055599999998,133.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:02:47.596586+00:00,intl_president_co_pval,True,0.6218055599999998,133.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:03:17.739997+00:00,intl_president_co_pval,True,0.6218055599999998,133.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:03:47.882422+00:00,intl_president_co_pval,True,0.6218055599999998,133.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:04:18.028943+00:00,intl_president_co_pval,True,0.6218055599999998,133.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:04:48.123844+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:05:18.268551+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:05:48.343501+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:06:18.477940+00:00,intl_president_co_pval,True,0.6218055599999998,133.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:06:48.610347+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:07:18.744687+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:07:48.883007+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:08:19.013196+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:08:49.136936+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:09:19.141771+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:09:49.198548+00:00,intl_president_co_pval,True,0.6218055599999998,133.95,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:10:19.344266+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:10:49.491220+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:11:19.641846+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:11:49.787190+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:12:19.934839+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:12:50.080599+00:00,intl_president_co_pval,True,1.0313026399999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:13:20.216260+00:00,intl_president_co_pval,True,0.7578045999999994,356.02,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:13:50.355212+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:14:20.486145+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:14:50.634174+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:15:20.677061+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:15:50.820928+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:16:20.964614+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:16:51.109059+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:17:21.255499+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:17:51.359389+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:18:21.441377+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:18:51.588885+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:19:21.732205+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:19:51.877024+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:20:22.024640+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:20:52.171452+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:21:22.199752+00:00,intl_president_co_pval,True,0.2226020399999999,65.78,0.8,0.029,0.035,0.02,0.021,
2026-05-28 10:21:52.288205+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:22:22.427060+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:22:52.535976+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:23:22.682705+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:23:52.758274+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:24:22.888577+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:24:53.035955+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:25:23.180882+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:25:53.280256+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:26:23.284808+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:26:53.433185+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:27:23.555942+00:00,intl_president_co_pval,True,0.17312867999999998,62.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:27:53.698938+00:00,intl_president_co_pval,True,0.4578286799999999,162.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:28:23.826865+00:00,intl_president_co_pval,True,0.4578286799999999,162.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:28:53.877087+00:00,intl_president_co_pval,True,0.4578286799999999,162.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:29:23.955539+00:00,intl_president_co_pval,True,0.4578286799999999,162.47,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:29:54.095682+00:00,intl_president_co_pval,True,0.4549247399999998,161.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:30:24.103035+00:00,intl_president_co_pval,True,0.4549247399999998,161.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:30:54.246919+00:00,intl_president_co_pval,True,0.4549247399999998,161.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:31:24.379604+00:00,intl_president_co_pval,True,0.4549247399999998,161.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:31:54.528781+00:00,intl_president_co_pval,True,0.4691597399999998,166.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:32:24.678468+00:00,intl_president_co_pval,True,0.4691597399999998,166.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:32:54.828249+00:00,intl_president_co_pval,True,0.4549247399999998,161.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:33:24.968961+00:00,intl_president_co_pval,True,0.4549247399999998,161.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:33:55.105988+00:00,intl_president_co_pval,True,0.4549247399999998,161.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:34:25.207992+00:00,intl_president_co_pval,True,0.4549247399999998,161.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:34:55.352285+00:00,intl_president_co_pval,True,0.4549247399999998,161.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:35:25.499252+00:00,intl_president_co_pval,True,0.4549247399999998,161.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:35:55.625563+00:00,intl_president_co_pval,True,0.4549247399999998,161.45,0.5000000000000001,0.029,0.035,0.021,0.024,
2026-05-28 10:36:25.760332+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:36:55.786588+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:37:25.932637+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:37:56.082369+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:38:26.216985+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:38:56.365968+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:39:26.513810+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:39:56.661049+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:40:26.707533+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:40:56.777689+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:41:26.927208+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:41:57.076816+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:42:27.200342+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:42:57.220170+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:43:27.286836+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:43:57.433317+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:44:27.485570+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:44:57.625169+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:45:27.742256+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:45:57.891081+00:00,intl_president_co_pval,True,0.46294873999999986,161.45,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:46:27.932830+00:00,intl_president_co_pval,True,1.0558487399999998,315.45000000000005,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:46:57.937976+00:00,intl_president_co_pval,True,1.0558487399999998,315.45000000000005,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:47:27.967747+00:00,intl_president_co_pval,True,1.0558487399999998,315.45000000000005,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:47:57.969678+00:00,intl_president_co_pval,True,1.0558487399999998,315.45000000000005,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:48:28.080511+00:00,intl_president_co_pval,True,0.9245862399999997,283.44,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:48:58.217814+00:00,intl_president_co_pval,True,0.9367723299999997,297.93,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:49:28.276445+00:00,intl_president_co_pval,True,0.9367723299999997,297.93,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:49:58.422806+00:00,intl_president_co_pval,True,0.9367723299999997,297.93,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:50:28.569465+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:50:58.707862+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:51:28.856291+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:51:59.003493+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:52:29.113221+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:52:59.262433+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:53:29.368339+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:53:59.440167+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:54:29.582202+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:54:59.730909+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:55:29.782713+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:55:59.925892+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:56:30.066385+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:57:00.211214+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:57:30.230273+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:58:00.355006+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:58:30.499337+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:59:00.642989+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 10:59:30.791062+00:00,intl_president_co_pval,True,0.7693743299999998,254.45000000000002,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:00:00.926881+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:00:31.068869+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:01:01.215502+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:01:31.322345+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:02:01.471694+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:02:31.609112+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:03:01.755344+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:03:31.900839+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:04:02.049395+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:04:32.196710+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:05:02.256632+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:05:32.406113+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:06:02.547284+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:06:32.623284+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:07:02.761464+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:07:32.891453+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:08:03.031802+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:08:33.166753+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:09:03.280939+00:00,intl_president_co_pval,True,0.8547946999999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:09:33.313389+00:00,intl_president_co_pval,True,0.8387466999999994,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:10:03.458175+00:00,intl_president_co_pval,True,0.8387466999999994,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:10:33.603200+00:00,intl_president_co_pval,True,0.8387466999999994,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:11:03.749625+00:00,intl_president_co_pval,True,0.8387466999999994,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:11:33.854964+00:00,intl_president_co_pval,True,0.8387466999999994,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:12:04.001384+00:00,intl_president_co_pval,True,0.8387466999999994,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:12:34.060001+00:00,intl_president_co_pval,True,0.8387466999999994,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:13:04.208601+00:00,intl_president_co_pval,True,0.8387466999999994,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:13:34.243394+00:00,intl_president_co_pval,True,0.6868222899999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:14:04.392170+00:00,intl_president_co_pval,True,0.8618959399999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:14:34.540196+00:00,intl_president_co_pval,True,0.8618959399999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
2026-05-28 11:15:04.686467+00:00,intl_president_co_pval,True,0.8618959399999995,356.02,0.6000000000000002,0.029,0.035,0.021,0.023,
